code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
004270,700,0.276400,0.070804,20180123,20180628,0.276400,20170927,20200930,1.073409,0.091798,0.057572,0.004090,0.928382,2.065753,0.063950,20180123,0.013993,-0.781189,20171201,-0.017754,-1.277627,0.006393,20180108,0.019431,2.039460,20180205,-0.040534,-7.340663,0.014337,20180102,0.052373,2.653040,20180301,-0.023180,-2.616849,0.029473,20190102,0.082976,1.815301,20170927,0.029600,0.004297,开放式;混合型 ;高风险,20170927
004271,700,0.273200,0.073722,20180123,20180628,0.273327,20171013,20200930,1.056407,0.090735,0.057492,0.004151,0.928382,2.065753,0.064430,20180123,0.013848,-0.785067,20171201,-0.017765,-1.275721,0.006392,20180108,0.019075,1.984038,20180205,-0.040683,-7.364325,0.014170,20180102,0.050130,2.537784,20180301,-0.023745,-2.675740,0.025758,20190102,0.077914,2.024796,20170927,0.028100,0.090910,开放式;混合型 ;高风险,20170927
004274,144,0.227000,0.031377,20200221,20200320,0.256197,20181221,20200828,0.921867,0.105817,0.082243,0.005771,0.260398,1.515069,0.075969,20200710,0.019934,-0.737611,20200313,-0.015683,-1.206440,0.000668,20190630,0.004508,5.749534,20200907,-0.002032,-4.041998,0.013458,20200703,0.040208,1.987694,20200306,-0.025518,-2.896171,0.090608,20190104,0.114839,0.267427,20180809,-0.013300,-1.146786,开放式;混合型 ;高风险,20180809
004275,144,0.217700,0.031647,20200221,20200320,0.248576,20181221,20200828,0.868572,0.101482,0.082298,0.005362,0.260398,1.515069,0.073224,20200710,0.019899,-0.728249,20200313,-0.015775,-1.215439,0.000653,20190630,0.004428,5.777359,20200907,-0.002129,-4.258086,0.013443,20200703,0.039969,1.973317,20200306,-0.025758,-2.916115,0.088555,20190104,0.110536,0.248215,20180809,-0.014700,-1.165998,开放式;混合型 ;高风险,20180809
004276,211,0.206900,0.041659,20180126,20181221,0.231126,20170505,20200828,0.345224,0.058678,0.083070,0.004902,0.223992,2.580822,0.070016,20190419,0.016310,-0.767049,20200313,-0.020705,-1.295713,0.000886,20190408,0.011178,11.618518,20200409,-0.000512,-1.578200,0.011390,20190606,0.030778,1.702101,20200306,-0.030473,-3.675319,0.101527,20190104,0.169550,0.669994,20180105,-0.031874,-1.313949,开放式;混合型 ;高风险,20170323
004277,211,0.193200,0.045188,20180126,20181221,0.217993,20170505,20200828,0.297193,0.054793,0.083422,0.004389,0.223992,2.580822,0.066253,20190419,0.016338,-0.753398,20200313,-0.020907,-1.315565,0.000892,20190408,0.011261,11.620522,20200409,-0.000517,-1.579945,0.011449,20190606,0.030651,1.677315,20200306,-0.030855,-3.695090,0.102042,20190104,0.166749,0.634119,20180105,-0.035779,-1.350630,开放式;混合型 ;高风险,20170323
004278,212,0.427600,0.080614,20180309,20181012,0.452900,20170414,20200828,0.549051,0.123379,0.170073,0.013056,0.230435,2.520548,0.114262,20190222,0.024035,-0.789653,20180209,-0.040187,-1.351711,0.002566,20200630,0.022180,7.642339,20180416,-0.007478,-3.913809,0.018135,20180706,0.039307,1.167487,20200306,-0.046849,-3.583397,0.154271,20190104,0.232744,0.508666,20180105,-0.065522,-1.424718,开放式;混合型 ;高风险,20170414
004279,850,0.283372,0.031290,20180124,20180209,0.291846,20170303,20200828,1.426625,0.077885,0.033565,0.004572,0.864700,2.693151,0.067614,20200706,0.011561,-0.829019,20191119,-0.010381,-1.153533,0.003891,20200203,0.014376,2.694484,20180205,-0.024154,-7.207303,0.009943,20200701,0.044543,3.479869,20180201,-0.013278,-2.335479,0.030526,20170210,0.067793,1.220858,20180102,0.011878,-0.610884,开放式;混合型 ;高风险,20170210
004280,850,0.279172,0.031317,20180124,20180209,0.287873,20170303,20200828,1.392417,0.076730,0.033561,0.004425,0.864700,2.693151,0.066519,20200706,0.011515,-0.826894,20191119,-0.010585,-1.159124,0.003895,20200203,0.014418,2.701922,20180205,-0.024083,-7.183629,0.009957,20200701,0.044603,3.479429,20180201,-0.013383,-2.344057,0.030584,20170210,0.066993,1.190458,20180102,0.010857,-0.645001,开放式;混合型 ;高风险,20170210
004283,215,0.211000,0.015964,20200430,20200717,0.214629,20170310,20200918,0.602165,0.058925,0.048035,0.003413,0.223493,2.635617,0.058425,20200221,0.012403,-0.787716,20180209,-0.013215,-1.226181,0.000732,20200630,0.006150,7.402978,20200316,-0.004522,-7.178347,0.005856,20200403,0.022704,2.876822,20190404,-0.010861,-2.854552,0.003586,20170303,0.048200,12.442659,20180105,0.041058,10.450865,开放式;混合型 ;高风险,20170303
004284,668,0.222800,0.049001,20180124,20180912,0.240300,20170323,20200828,0.625954,0.063187,0.053019,0.003046,0.709130,2.580822,0.055189,20200731,0.020068,-0.636381,20200228,-0.021793,-1.394876,0.004308,20180917,0.028532,5.622520,20180205,-0.024411,-6.666044,0.011092,20190801,0.030599,1.758681,20200306,-0.018764,-2.691669,0.072893,20190102,0.137728,0.889452,20180102,-0.003363,-1.046142,开放式;混合型 ;高风险,20170323
004290,633,0.104870,0.030769,20200430,20200713,0.136207,20180307,20200430,0.925218,0.040764,0.011634,0.001409,0.782447,2.216438,0.037540,20200203,0.005814,-0.845127,20200603,-0.004134,-1.110133,0.001828,20200420,0.004168,1.280839,20200601,-0.011393,-7.233572,0.005248,20200401,0.014556,1.773710,20200506,-0.012370,-3.357157,0.000015,20180306,0.043500,2880.944336,20190102,0.043478,2879.530029,开放式;债券型 ;低风险,20170803
004291,633,0.099616,0.030859,20200430,20200713,0.132506,20180307,20200430,0.754142,0.038722,0.011565,0.001331,0.782447,2.216438,0.036481,20200203,0.005845,-0.839785,20200603,-0.004070,-1.111567,0.001831,20200420,0.004104,1.241756,20200601,-0.011458,-7.257983,0.005318,20200401,0.014373,1.702622,20200506,-0.012527,-3.355605,0.000426,20190102,0.042339,98.439865,20180306,0.041736,97.025650,开放式;债券型 ;低风险,20170803
004292,828,0.750900,0.287052,20180123,20181018,1.121839,20181018,20200902,0.831896,0.215640,0.223153,0.044846,0.894168,2.536986,0.211769,20200407,0.047942,-0.773610,20200203,-0.069137,-1.326472,0.025364,20200203,0.125763,3.958285,20180205,-0.082503,-4.252752,0.053295,20200203,0.146652,1.751674,20200302,-0.108773,-3.040951,0.301956,20190102,0.283382,-0.061513,20180102,-0.254059,-1.841377,开放式;股票型 ;高风险,20170406
004301,832,0.329100,0.038784,20200305,20200323,0.350600,20170308,20200901,1.545247,0.092259,0.040291,0.007248,0.869384,2.621918,0.085136,20190808,0.011113,-0.869467,20190506,-0.015570,-1.182885,0.004422,20200727,0.016577,2.748802,20180205,-0.022384,-6.062074,0.011989,20200701,0.046429,2.872714,20200302,-0.015999,-2.334542,0.050755,20190102,0.104591,1.060701,20180102,0.003208,-0.936792,开放式;混合型 ;高风险,20170308
004302,832,0.329400,0.036867,20180124,20180619,0.351000,20170308,20200901,1.541048,0.092343,0.040455,0.007284,0.869384,2.621918,0.085347,20190808,0.010957,-0.871612,20190506,-0.015691,-1.183853,0.004426,20200727,0.016572,2.744229,20180205,-0.022403,-6.061760,0.011897,20200701,0.046497,2.908252,20200302,-0.013378,-2.124446,0.050797,20190102,0.103640,1.040259,20180102,0.002172,-0.957245,开放式;混合型 ;高风险,20170308
004307,891,0.160800,0.019803,20200506,20200714,0.176600,20170216,20200506,1.984627,0.044396,0.007254,0.002783,0.911975,2.676712,0.052750,20200203,0.004817,-0.908676,20200603,-0.002993,-1.056744,0.001192,20200720,0.003461,1.904124,20200601,-0.007001,-6.874671,0.003708,20200401,0.014315,2.860988,20200601,-0.007684,-3.072397,0.015811,20180102,0.060873,2.850126,20170216,0.031700,1.004980,开放式;债券型 ;低风险,20170216
004314,873,0.698500,0.321909,20171113,20180206,1.430892,20180206,20200713,0.652954,0.196571,0.255104,0.069784,0.917017,2.608219,0.264166,20181105,0.077031,-0.708398,20200203,-0.082651,-1.312875,0.028780,20200203,0.170039,4.908333,20200713,-0.106715,-4.708005,0.073547,20190201,0.193548,1.631634,20200302,-0.156923,-3.133647,0.351988,20190102,0.528803,0.502331,20180102,-0.094703,-1.269052,开放式;混合型 ;高风险,20170313
004315,873,1.034700,0.266509,20171113,20180206,1.424187,20180206,20200713,1.006992,0.291184,0.259370,0.107400,0.917017,2.608219,0.327719,20171211,0.084867,-0.741039,20200203,-0.082666,-1.252246,0.028944,20200203,0.170026,4.874289,20200713,-0.106768,-4.688779,0.073393,20190201,0.193489,1.636337,20200302,-0.157054,-3.139894,0.316216,20190102,0.527376,0.667768,20180102,-0.095751,-1.302803,开放式;混合型 ;高风险,20170313
004316,862,0.488700,0.170409,20180123,20190102,0.794472,20190102,20200806,0.714267,0.138598,0.152041,0.032249,0.915074,2.580822,0.179580,20190225,0.066125,-0.631782,20200203,-0.074603,-1.415429,0.016113,20200203,0.081612,4.064850,20181119,-0.067882,-5.212725,0.050031,20190201,0.176666,2.531126,20190401,-0.085376,-2.706457,0.319771,20190102,0.477119,0.492064,20180102,-0.141997,-1.444058,开放式;混合型 ;高风险,20170323
004317,862,0.481500,0.171211,20180123,20190102,0.791120,20190102,20200806,0.700749,0.136556,0.152060,0.031585,0.915074,2.580822,0.177722,20190225,0.066328,-0.626785,20200203,-0.074605,-1.419786,0.016105,20200203,0.081619,4.067813,20181119,-0.067864,-5.213777,0.050019,20190201,0.176577,2.530175,20190401,-0.085482,-2.708966,0.319332,20190102,0.475270,0.488327,20180102,-0.142760,-1.447058,开放式;混合型 ;高风险,20170323
004318,848,0.127000,0.046234,20180125,20180209,0.135000,20170323,20200506,0.175800,0.036018,0.034231,0.001605,0.900212,2.580822,0.040058,20180222,0.008798,-0.780374,20190308,-0.013915,-1.347367,0.004221,20190617,0.010466,1.479638,20180205,-0.032569,-8.716245,0.006827,20190603,0.013333,0.952957,20190401,-0.018519,-3.712441,0.033426,20190102,0.064797,0.938505,20180102,-0.001929,-1.057698,开放式;债券型 ;低风险,20170323
004319,848,0.112000,0.046408,20180125,20180209,0.121000,20170323,20200506,0.051398,0.031764,0.034316,0.001310,0.900212,2.580822,0.036188,20180222,0.008931,-0.753203,20190308,-0.014032,-1.387743,0.004236,20190617,0.010567,1.494351,20180205,-0.033621,-8.936374,0.006926,20190603,0.013462,0.943710,20190401,-0.019608,-3.831175,0.033226,20190102,0.060429,0.818713,20180102,-0.005803,-1.174643,开放式;债券型 ;低风险,20170323
004320,821,0.450300,0.197124,20180123,20181227,0.638316,20181227,20200803,0.627704,0.132869,0.163882,0.015274,0.920404,2.443836,0.123588,20200204,0.059372,-0.519593,20200203,-0.071993,-1.582521,0.018999,20200203,0.099991,4.262895,20180205,-0.087436,-5.602107,0.053798,20200701,0.237203,3.409171,20200302,-0.097254,-2.807780,0.149839,20190102,0.152528,0.017946,20180102,-0.133146,-1.888594,开放式;混合型 ;高风险,20170512
004321,850,0.051900,0.077193,20180126,20181227,0.109476,20181227,20200113,-0.310514,0.014472,0.050008,0.000684,0.881743,2.641096,0.026146,20190318,0.011467,-0.561409,20200203,-0.018503,-1.707673,0.005585,20180917,0.022492,3.027313,20200720,-0.019017,-4.405086,0.010127,20170601,0.025732,1.540774,20181101,-0.017087,-2.687209,0.080757,20190102,0.104207,0.290374,20180102,-0.057262,-1.709060,开放式;混合型 ;高风险,20170301
004322,849,0.129600,0.017303,20200506,20200714,0.138500,20170210,20200506,0.917090,0.035620,0.006129,0.001689,0.863683,2.693151,0.041100,20180108,0.002141,-0.947905,20200709,-0.002667,-1.064894,0.001040,20200720,0.004012,2.858000,20200601,-0.007574,-8.284102,0.002670,20180102,0.007507,1.811933,20200601,-0.005901,-3.210347,0.015050,20180102,0.053524,2.556368,20170210,0.024900,0.654451,开放式;债券型 ;低风险,20170210
004332,803,0.459100,0.306277,20171121,20190103,0.922538,20190103,20200902,0.499817,0.131532,0.203138,0.020651,0.860665,2.556164,0.143705,20180222,0.059171,-0.588246,20200203,-0.073317,-1.510193,0.021571,20200203,0.075733,2.510823,20180205,-0.077804,-4.606858,0.043912,20200701,0.137992,2.142483,20200302,-0.078692,-2.792056,0.297501,20190102,0.341849,0.149069,20180102,-0.252597,-1.849061,开放式;混合型 ;高风险,20170401
004333,893,0.279371,0.031405,20170802,20171228,0.286512,20170424,20200930,1.035226,0.077017,0.045417,0.005062,0.469506,5.210959,0.071147,20170502,0.083256,0.170208,20171228,-0.005937,-1.083451,0.001853,20170605,0.011121,5.000049,20171225,-0.005932,-4.200678,0.005945,20200302,0.017897,2.010501,20171101,-0.013356,-3.246567,0.035101,20170214,0.085106,1.424622,20190102,0.024238,-0.309485,开放式;债券型 ;低风险,20130502
004334,582,0.104835,0.011063,20200506,20200713,0.112152,20180612,20200506,2.520123,0.044186,0.005629,0.001080,0.595701,2.676712,0.032870,20200407,0.002917,-0.911264,20200603,-0.001709,-1.051983,0.000991,20180730,0.003452,2.484086,20200601,-0.005119,-6.165912,0.003317,20180702,0.012745,2.842421,20200601,-0.004095,-2.234598,0.001152,20190102,0.042598,35.986340,20180518,0.040969,34.572128,开放式;债券型 ;低风险,20170216
004335,884,0.689431,0.206555,20180124,20190103,0.804466,20190103,20200902,1.276808,0.191947,0.126837,0.031929,0.915114,2.646575,0.178687,20190722,0.053873,-0.698507,20190506,-0.047343,-1.264952,0.014472,20200629,0.048164,2.328057,20180205,-0.075445,-6.213080,0.032880,20200701,0.121165,2.685108,20181203,-0.047054,-2.431107,0.274383,20190102,0.396084,0.443546,20180102,-0.152676,-1.556436,开放式;混合型 ;高风险,20170227
004340,762,0.375900,0.047334,20200305,20200319,0.391900,20170616,20200902,1.490880,0.114146,0.056440,0.009220,0.888112,2.350685,0.096020,20180629,0.013384,-0.860609,20200716,-0.018342,-1.191021,0.006453,20181029,0.019177,1.971918,20180205,-0.029887,-5.631808,0.014088,20200701,0.055368,2.930288,20200302,-0.016809,-2.193160,0.058991,20190102,0.125416,1.126011,20180102,0.017473,-0.703807,开放式;混合型 ;高风险,20170615
004341,847,0.864800,0.332930,20171121,20190103,1.381574,20190103,20200713,0.943796,0.246411,0.229298,0.074448,0.904915,2.564384,0.272852,20200204,0.074897,-0.725503,20200203,-0.068534,-1.251176,0.027621,20200203,0.162147,4.870381,20200224,-0.098359,-4.560975,0.058478,20200203,0.169451,1.897700,20200302,-0.133507,-3.283043,0.380329,20190102,0.486088,0.278071,20180102,-0.273082,-1.718014,开放式;混合型 ;高风险,20170329
004342,884,0.614496,0.273128,20180124,20190103,0.689480,20170227,20200902,0.789115,0.171084,0.178788,0.018380,0.300680,8.054794,0.135572,20170302,0.122544,-0.096093,20200203,-0.068576,-1.505829,0.021355,20170227,0.124515,4.830595,20180205,-0.087495,-5.097071,0.045795,20170301,0.131320,1.867581,20200302,-0.084826,-2.852305,0.319284,20190102,0.344962,0.080421,20180102,-0.216662,-1.678585,开放式;ETF联接基金 ;高风险,20090325
004343,884,0.386438,0.364326,20171013,20181018,1.316217,20181018,20200713,0.311477,0.107590,0.249103,0.030905,0.780230,3.104110,0.175798,20190225,0.051743,-0.705667,20190506,-0.075267,-1.428147,0.027839,20200203,0.118967,3.273370,20200224,-0.080350,-3.886217,0.066647,20190201,0.194497,1.918329,20200302,-0.117860,-2.768434,0.367161,20190102,0.441487,0.202435,20180102,-0.272727,-1.742801,开放式;ETF联接基金 ;高风险,20160520
004344,884,0.034107,0.404628,20170913,20181018,0.868144,20181018,20200805,-0.091551,0.009496,0.223963,0.018190,0.626950,3.863014,0.134871,20190225,0.049037,-0.636418,20200203,-0.086343,-1.640190,0.025606,20200203,0.095291,2.721471,20180205,-0.086420,-4.375029,0.062717,20200701,0.182606,1.911591,20200302,-0.111126,-2.771867,0.258615,20190102,0.173665,-0.328479,20180102,-0.342599,-2.324744,开放式;股票型 ;高风险,20150424
004345,884,0.292342,0.373903,20171113,20190103,0.957617,20190103,20200713,0.236202,0.081392,0.217576,0.018877,0.329728,7.345205,0.137392,20190225,0.053090,-0.613589,20200203,-0.079757,-1.580508,0.023869,20200203,0.080566,2.375358,20180205,-0.072369,-4.031931,0.056183,20190201,0.165816,1.951336,20200302,-0.118194,-3.103724,0.387238,20190102,0.442311,0.142220,20180102,-0.331949,-1.857223,开放式;ETF联接基金 ;高风险,20091209
004346,884,0.129941,0.276962,20180126,20190103,0.376818,20190103,20200918,0.035497,0.036177,0.174021,0.005628,0.348718,6.945206,0.075018,20200706,0.060850,-0.188852,20200203,-0.076972,-2.026055,0.019480,20200629,0.070058,2.596391,20180205,-0.097300,-5.994871,0.042356,20200701,0.121066,1.858315,20200302,-0.081990,-2.935749,0.232695,20190102,0.221992,-0.045994,20180102,-0.224834,-1.966220,开放式;ETF联接基金 ;高风险,20100827
004347,884,0.326413,0.400231,20171113,20181016,1.419194,20181016,20200713,0.204041,0.090878,0.298360,0.038591,0.846743,2.860274,0.196445,20190225,0.061103,-0.688955,20190506,-0.086045,-1.438010,0.034337,20200203,0.117823,2.431384,20200713,-0.109991,-4.203296,0.074930,20190201,0.215784,1.879796,20200302,-0.176951,-3.361541,0.514817,20190102,0.685305,0.331162,20180102,-0.320864,-1.623258,开放式;ETF联接基金 ;高风险,20160817
004348,884,0.080414,0.358387,20171013,20181018,0.651860,20181018,20200713,-0.036892,0.022388,0.206329,0.011743,0.320755,7.550685,0.108365,20170301,0.066298,-0.388199,20200203,-0.077669,-1.716735,0.023072,20200203,0.072730,2.152260,20200713,-0.071725,-4.108700,0.051063,20190201,0.145833,1.855937,20200302,-0.097662,-2.912563,0.275363,20190102,0.244094,-0.113552,20180102,-0.299507,-2.087682,开放式;ETF联接基金 ;高风险,20090925
004350,461,0.748300,0.164102,20190410,20190606,0.955750,20190104,20200818,1.769680,0.398148,0.208031,0.059267,1.010965,1.249315,0.243447,20190225,0.050124,-0.794108,20200203,-0.066747,-1.274173,0.021789,20200629,0.073447,2.370854,20200713,-0.058013,-3.662534,0.057272,20200701,0.175862,2.070632,20200302,-0.076233,-2.331059,0.296783,20190102,0.412115,0.388606,20181114,-0.007600,-1.025608,开放式;股票型 ;高风险,20181114
004351,819,0.442800,0.258679,20180124,20190103,0.969342,20190103,20200818,0.533101,0.132913,0.193046,0.023268,0.940298,2.386301,0.152539,20200720,0.057209,-0.624956,20180619,-0.061612,-1.403912,0.021900,20200706,0.083410,2.808632,20180205,-0.098057,-5.477430,0.055644,20200701,0.238225,3.281265,20181008,-0.087021,-2.563905,0.281126,20190102,0.344341,0.224864,20180102,-0.217804,-1.774758,开放式;混合型 ;高风险,20170602
004352,785,0.320100,0.296846,20171113,20190103,0.874492,20190103,20200805,0.291660,0.098182,0.233772,0.019299,0.928994,2.315068,0.138922,20181022,0.054406,-0.608368,20200203,-0.078660,-1.566213,0.026986,20200203,0.116149,3.304085,20200224,-0.089810,-4.328053,0.055491,20190201,0.143815,1.591679,20200302,-0.136643,-3.462436,0.327656,20190102,0.414847,0.266103,20180102,-0.234691,-1.716272,开放式;股票型 ;高风险,20170628
004353,795,0.266000,0.036296,20200305,20200323,0.281900,20170317,20200828,1.120413,0.075089,0.040243,0.003445,0.838608,2.597260,0.058697,20200706,0.018558,-0.683835,20190506,-0.015470,-1.263554,0.003916,20200629,0.017468,3.460109,20200921,-0.010355,-3.643837,0.007630,20200701,0.030345,2.977185,20200302,-0.013348,-2.749433,0.031981,20190102,0.080736,1.524475,20180102,0.023083,-0.278222,开放式;混合型 ;高风险,20170317
004354,583,-0.066400,0.401486,20171113,20190103,0.419290,20190103,20190419,-0.261802,-0.028116,0.221985,0.014200,0.922468,1.731507,0.119165,20190225,0.053536,-0.550743,20190506,-0.072279,-1.606542,0.023890,20181029,0.073844,2.091010,20180730,-0.069752,-3.919744,0.051361,20190201,0.168572,2.282088,20181008,-0.097809,-2.904330,0.275237,20170508,0.056600,-0.794359,20180102,-0.332644,-2.208573,开放式;股票型 ;高风险,20170508
